file_name,label,y,site_name,status,client_ip,orig_len,post_skip_len,valid_len,n_packets_raw,n_packets_used,seq_len,skip_n,base_seq_len_before_handshake_removal,handshake_len_packets,source_base_name,cache_build_note,pcapng_status,pcapng_preprocess_ms,pcapng_n_directions_read
mirror_sample_1133,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,713,713,506,713,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.397199980914593,526
mirror_sample_1134,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,694,694,506,694,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.823099916800857,526
mirror_sample_1135,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,714,714,506,714,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.794600212946534,526
mirror_sample_1136,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,701,701,506,701,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.0044000167399645,526
mirror_sample_1137,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,698,698,506,698,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.794799912720919,526
mirror_sample_1138,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,722,722,506,722,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.033499889075756,526
mirror_sample_1139,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,719,719,506,719,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.844300173223019,526
mirror_sample_1140,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,770,770,506,770,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.9038999024778605,526
mirror_sample_1141,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,836,836,506,836,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.770100142806768,526
mirror_sample_1142,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,766,766,506,766,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.840500118210912,526
mirror_sample_1143,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,928,928,506,928,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.828200140967965,526
mirror_sample_1144,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,860,860,506,860,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.544100051745772,526
mirror_sample_1145,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,794,794,506,794,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.250600028783083,526
mirror_sample_1146,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,683,683,506,683,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.359599858522415,526
mirror_sample_1147,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,738,738,506,738,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.078700069338083,526
mirror_sample_1148,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,805,805,506,805,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.94440002553165,526
mirror_sample_1149,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,809,809,506,809,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.363900076597929,526
mirror_sample_1150,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,737,737,506,737,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.83109981380403,526
mirror_sample_1151,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,730,730,506,730,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.357199909165502,526
mirror_sample_1152,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,697,697,506,697,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.233400130644441,526
mirror_sample_1153,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,770,770,506,770,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.38529984280467,526
mirror_sample_1154,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,817,817,506,817,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.388200145214796,526
mirror_sample_1155,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,846,846,506,846,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.307100109755993,526
mirror_sample_1156,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,801,801,506,801,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.244700100272894,526
mirror_sample_1157,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,705,705,506,705,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.724300095811486,526
mirror_sample_1158,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,701,701,506,701,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.400000002235174,526
mirror_sample_1159,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,678,678,506,678,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.275499869138002,526
mirror_sample_1160,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,868,868,506,868,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.295999977737665,526
mirror_sample_1161,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,736,736,506,736,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.13090000115335,526
mirror_sample_1162,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,763,763,506,763,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.134000072255731,526
mirror_sample_1163,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,705,705,506,705,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.690400118008256,526
mirror_sample_1164,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,655,655,506,655,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.566300056874752,526
mirror_sample_1165,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,676,676,506,676,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.300199940800667,526
mirror_sample_1166,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,696,696,506,696,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.77819992415607,526
mirror_sample_1167,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,689,689,506,689,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.373500149697065,526
mirror_sample_1168,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,763,763,506,763,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.689199944958091,526
mirror_sample_1169,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,787,787,506,787,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.802800111472607,526
mirror_sample_1170,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,654,654,506,654,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.558299927040935,526
mirror_sample_1171,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,683,683,506,683,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.723499856889248,526
mirror_sample_1172,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,805,805,506,805,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.319800090044737,526
mirror_sample_1173,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,724,724,506,724,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.625000154599547,526
mirror_sample_1174,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,667,667,506,667,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.493999786674976,526
mirror_sample_1175,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,679,679,506,679,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.635199999436736,526
mirror_sample_1176,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,856,856,506,856,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.882499834522605,526
mirror_sample_1177,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,826,826,506,826,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.440000073984265,526
mirror_sample_1178,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,867,867,506,867,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.49669992364943,526
mirror_sample_1179,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,818,818,506,818,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.054700050503016,526
mirror_sample_1180,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,701,701,506,701,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.842999951913953,526
mirror_sample_1181,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,716,716,506,716,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.378899957984686,526
mirror_sample_1182,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,622,622,506,622,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.022100035101175,526
mirror_sample_1183,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,680,680,506,680,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.1588000282645226,526
mirror_sample_1184,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,762,762,506,762,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.797299953177571,526
mirror_sample_1185,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,812,812,506,812,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.568799890577793,526
mirror_sample_1186,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,861,861,506,861,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.051199907436967,526
mirror_sample_1187,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,687,687,506,687,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.543299950659275,526
mirror_sample_1188,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,679,679,506,679,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.559799822047353,526
mirror_sample_1189,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,684,684,506,684,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.842000177130103,526
mirror_sample_1190,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,797,797,506,797,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.405300159007311,526
mirror_sample_1191,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,713,713,506,713,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.804399890825152,526
mirror_sample_1192,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,759,759,506,759,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.274999981746077,526
mirror_sample_1193,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,762,762,506,762,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.562600214034319,526
mirror_sample_1194,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,847,847,506,847,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.0633001159876585,526
mirror_sample_1195,mirror,1,mirror_site_12,ok,CLIENT_IP_REDACTED,825,825,506,825,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.098899921402335,526
